data_point_id,indicator,period,company_id,company_name,dax_name
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalRelativeNonRenewableEnergyConsumptionInPercent_2023,extendedDecimalRelativeNonRenewableEnergyConsumptionInPercent,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionFossilFuelsInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionFossilFuelsInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionCrudeOilInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionCrudeOilInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionNaturalGasInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionNaturalGasInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionLigniteInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionLigniteInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionCoalInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionCoalInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionNuclearEnergyInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionNuclearEnergyInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRenewableEnergyConsumptionOtherInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionOtherInGWh,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoPrimaryForestAndWoodedLandOfNativeSpeciesExposure_2023,extendedEnumYesNoPrimaryForestAndWoodedLandOfNativeSpeciesExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoProtectedAreasExposure_2023,extendedEnumYesNoProtectedAreasExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoRareOrEndangeredEcosystemsExposure_2023,extendedEnumYesNoRareOrEndangeredEcosystemsExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoHighlyBiodiverseGrasslandExposure_2023,extendedEnumYesNoHighlyBiodiverseGrasslandExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoLandDegradationDesertificationSoilSealingExposure_2023,extendedEnumYesNoLandDegradationDesertificationSoilSealingExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoSustainableAgriculturePolicy_2023,extendedEnumYesNoSustainableAgriculturePolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoSustainableOceansAndSeasPolicy_2023,extendedEnumYesNoSustainableOceansAndSeasPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoThreatenedSpeciesExposure_2023,extendedEnumYesNoThreatenedSpeciesExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoBiodiversityProtectionPolicy_2023,extendedEnumYesNoBiodiversityProtectionPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoDeforestationPolicy_2023,extendedEnumYesNoDeforestationPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalWaterConsumptionInCubicMeters_2023,extendedDecimalWaterConsumptionInCubicMeters,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalWaterReusedInCubicMeters_2023,extendedDecimalWaterReusedInCubicMeters,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoWaterManagementPolicy_2023,extendedEnumYesNoWaterManagementPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoHighWaterStressAreaExposure_2023,extendedEnumYesNoHighWaterStressAreaExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNonRecycledWasteInTonnes_2023,extendedDecimalNonRecycledWasteInTonnes,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalEmissionsOfInorganicPollutantsInTonnes_2023,extendedDecimalEmissionsOfInorganicPollutantsInTonnes,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalEmissionsOfAirPollutantsInTonnes_2023,extendedDecimalEmissionsOfAirPollutantsInTonnes,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalEmissionsOfOzoneDepletionSubstancesInTonnes_2023,extendedDecimalEmissionsOfOzoneDepletionSubstancesInTonnes,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoCarbonReductionInitiatives_2023,extendedEnumYesNoCarbonReductionInitiatives,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoHumanRightsLegalProceedings_2023,extendedEnumYesNoHumanRightsLegalProceedings,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoEnvironmentalPolicy_2023,extendedEnumYesNoEnvironmentalPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoTransparencyDisclosurePolicy_2023,extendedEnumYesNoTransparencyDisclosurePolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoHumanRightsDueDiligencePolicy_2023,extendedEnumYesNoHumanRightsDueDiligencePolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoPolicyAgainstChildLabour_2023,extendedEnumYesNoPolicyAgainstChildLabour,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoPolicyAgainstForcedLabour_2023,extendedEnumYesNoPolicyAgainstForcedLabour,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoPolicyAgainstDiscriminationInTheWorkplace_2023,extendedEnumYesNoPolicyAgainstDiscriminationInTheWorkplace,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoIso14001Certificate_2023,extendedEnumYesNoIso14001Certificate,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoPolicyAgainstBriberyAndCorruption_2023,extendedEnumYesNoPolicyAgainstBriberyAndCorruption,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoFairBusinessMarketingAdvertisingPolicy_2023,extendedEnumYesNoFairBusinessMarketingAdvertisingPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoTechnologiesExpertiseTransferPolicy_2023,extendedEnumYesNoTechnologiesExpertiseTransferPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoFairCompetitionPolicy_2023,extendedEnumYesNoFairCompetitionPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoViolationOfTaxRulesAndRegulation_2023,extendedEnumYesNoViolationOfTaxRulesAndRegulation,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoUnGlobalCompactPrinciplesCompliancePolicy_2023,extendedEnumYesNoUnGlobalCompactPrinciplesCompliancePolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesGrievanceHandling_2023,extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesGrievanceHandling,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyAverageGrossHourlyEarningsMaleEmployees_2023,extendedCurrencyAverageGrossHourlyEarningsMaleEmployees,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyAverageGrossHourlyEarningsFemaleEmployees_2023,extendedCurrencyAverageGrossHourlyEarningsFemaleEmployees,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerFemaleBoardMembersSupervisoryBoard_2023,extendedIntegerFemaleBoardMembersSupervisoryBoard,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerFemaleBoardMembersBoardOfDirectors_2023,extendedIntegerFemaleBoardMembersBoardOfDirectors,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerMaleBoardMembersSupervisoryBoard_2023,extendedIntegerMaleBoardMembersSupervisoryBoard,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerMaleBoardMembersBoardOfDirectors_2023,extendedIntegerMaleBoardMembersBoardOfDirectors,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalBoardGenderDiversitySupervisoryBoardInPercent_2023,extendedDecimalBoardGenderDiversitySupervisoryBoardInPercent,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalBoardGenderDiversityBoardOfDirectorsInPercent_2023,extendedDecimalBoardGenderDiversityBoardOfDirectorsInPercent,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoControversialWeaponsExposure_2023,extendedEnumYesNoControversialWeaponsExposure,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoWorkplaceAccidentPreventionPolicy_2023,extendedEnumYesNoWorkplaceAccidentPreventionPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalRateOfAccidents_2023,extendedDecimalRateOfAccidents,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalWorkdaysLostInDays_2023,extendedDecimalWorkdaysLostInDays,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoSupplierCodeOfConduct_2023,extendedEnumYesNoSupplierCodeOfConduct,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoGrievanceHandlingMechanism_2023,extendedEnumYesNoGrievanceHandlingMechanism,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoWhistleblowerProtectionPolicy_2023,extendedEnumYesNoWhistleblowerProtectionPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerReportedIncidentsOfDiscrimination_2023,extendedIntegerReportedIncidentsOfDiscrimination,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerSanctionedIncidentsOfDiscrimination_2023,extendedIntegerSanctionedIncidentsOfDiscrimination,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalExcessiveCeoPayRatio_2023,extendedDecimalExcessiveCeoPayRatio,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoSecuritiesNotCertifiedAsGreen_2023,extendedEnumYesNoSecuritiesNotCertifiedAsGreen,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoHumanRightsPolicy_2023,extendedEnumYesNoHumanRightsPolicy,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoHumanRightsDueDiligence_2023,extendedEnumYesNoHumanRightsDueDiligence,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoReportedChildLabourIncidents_2023,extendedEnumYesNoReportedChildLabourIncidents,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoReportedForcedOrCompulsoryLabourIncidents_2023,extendedEnumYesNoReportedForcedOrCompulsoryLabourIncidents,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerNumberOfReportedIncidentsOfHumanRightsViolations_2023,extendedIntegerNumberOfReportedIncidentsOfHumanRightsViolations,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerCasesOfInsufficientActionAgainstBriberyAndCorruption_2023,extendedIntegerCasesOfInsufficientActionAgainstBriberyAndCorruption,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerReportedConvictionsOfBriberyAndCorruption_2023,extendedIntegerReportedConvictionsOfBriberyAndCorruption,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyTotalAmountOfReportedFinesOfBriberyAndCorruption_2023,extendedCurrencyTotalAmountOfReportedFinesOfBriberyAndCorruption,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_plainDateSfdrDataDate_2022,plainDateSfdrDataDate,2022,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_plainDateFiscalYearEnd_2022,plainDateFiscalYearEnd,2022,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalScope1And2And3GhgEmissionsInTonnes_2022,extendedDecimalScope1And2And3GhgEmissionsInTonnes,2022,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedIntegerFemaleBoardMembersBoardOfDirectors_2022,extendedIntegerFemaleBoardMembersBoardOfDirectors,2022,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalBoardGenderDiversityBoardOfDirectorsInPercent_2022,extendedDecimalBoardGenderDiversityBoardOfDirectorsInPercent,2022,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoControversialWeaponsExposure_2022,extendedEnumYesNoControversialWeaponsExposure,2022,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyInsuranceReinsuranceTotalOfAbsolutePremiumsOfTaxonomyNonEligibleActivities_2023,extendedCurrencyInsuranceReinsuranceTotalOfAbsolutePremiumsOfTaxonomyNonEligibleActivities,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceProportionOfAbsolutePremiumsOfTaxonomyAlignedActivities_2023,extendedDecimalInsuranceReinsuranceProportionOfAbsolutePremiumsOfTaxonomyAlignedActivities,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceProportionOfAbsolutePremiumsOfTaxonomyEligibleButTaxonomyNonAlignedActivities_2023,extendedDecimalInsuranceReinsuranceProportionOfAbsolutePremiumsOfTaxonomyEligibleButTaxonomyNonAlignedActivities,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceProportionOfAbsolutePremiumsOfTaxonomyNonEligibleActivities_2023,extendedDecimalInsuranceReinsuranceProportionOfAbsolutePremiumsOfTaxonomyNonEligibleActivities,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsTurnoverBasedInPercent_2023,extendedDecimalInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsTurnoverBasedInPercent,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsCapexBasedInPercent_2023,extendedDecimalInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsCapexBasedInPercent,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsTurnoverBasedMonetaryAmount_2023,extendedCurrencyInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsTurnoverBasedMonetaryAmount,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsCapexBasedMonetaryAmount_2023,extendedCurrencyInsuranceReinsuranceWeightedAverageValueOfAllInvestmentsCapexBasedMonetaryAmount,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeMitigationInPercentAligned_2023,extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeMitigationInPercentAligned,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeMitigationInPercentOfWhichEnabling_2023,extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeMitigationInPercentOfWhichEnabling,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeMitigationInPercentOfWhichTransitional_2023,extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeMitigationInPercentOfWhichTransitional,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeAdaptationInPercentAligned_2023,extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeAdaptationInPercentAligned,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDateFiscalYearEnd_2023,extendedDateFiscalYearEnd,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumFiscalYearDeviation_2023,extendedEnumFiscalYearDeviation,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoAreAllGroupEntitiesCoveredByEuTaxonomyReports_2023,extendedEnumYesNoAreAllGroupEntitiesCoveredByEuTaxonomyReports,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalNumberOfEmployees_2023,extendedDecimalNumberOfEmployees,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedEnumYesNoIsNfrdMandatory_2023,extendedEnumYesNoIsNfrdMandatory,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_customEnumEuTaxonomyReportingAssurance_2023,customEnumEuTaxonomyReportingAssurance,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyInsuranceReinsuranceTotalOfAbsolutePremiumsOfTaxonomyAlignedActivities_2023,extendedCurrencyInsuranceReinsuranceTotalOfAbsolutePremiumsOfTaxonomyAlignedActivities,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedCurrencyInsuranceReinsuranceTotalOfAbsolutePremiumsOfTaxonomyEligibleButTaxonomyNonAlignedActivities_2023,extendedCurrencyInsuranceReinsuranceTotalOfAbsolutePremiumsOfTaxonomyEligibleButTaxonomyNonAlignedActivities,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeAdaptationInPercentOfWhichEnabling_2023,extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToClimateChangeAdaptationInPercentOfWhichEnabling,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
4fdfb860-855e-4a08-81a0-129bd172dc1e_extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned_2023,extendedDecimalInsuranceReinsuranceBreakdownOfTheNumeratorOfTheKpiPerEnvironmentalObjectiveTurnoverBasedShareOfTurnoverBasedKpiSubstantiallyContributingToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned,2023,4fdfb860-855e-4a08-81a0-129bd172dc1e,Allianz SE,Allianz SE
